symbol	hgnc_id	entrez_id	ensembl_gene_id	gene_name	uniprot_ids	protein_name_uniprot	alias_symbols	disease	category	label	evidence	note	source
CCDC180	HGNC:29303	100499483	ENSG00000197816	coiled-coil domain containing 180	Q9P1Z9		DKFZp434I2420|BDAG1|FAP76|CFAP76|KIAA1529|C9orf174	schizophrenia	random	0			HGNC protein-coding, random seed 20260921
RABL2A	HGNC:9799	11159	ENSG00000144134	RAB, member of RAS oncogene family like 2A	Q9UBK7			schizophrenia	random	0			HGNC protein-coding, random seed 20260921
ZCCHC4	HGNC:22917	29063	ENSG00000168228	zinc finger CCHC-type containing 4	Q9H5U6		HSPC052|FLJ23024|ZGRF4	schizophrenia	random	0			HGNC protein-coding, random seed 20260921
GPR33	HGNC:4489	2856	ENSG00000214943	G protein-coupled receptor 33	Q49SQ1			schizophrenia	random	0			HGNC protein-coding, random seed 20260921
ARB2A	HGNC:25365	83989	ENSG00000113391	ARB2 cotranscriptional regulator A	Q8WUF8		DKFZP564D172|Toupee|C5orf21|FAM172A	schizophrenia	random	0			HGNC protein-coding, random seed 20260921
USP49	HGNC:20078	25862	ENSG00000164663	ubiquitin specific peptidase 49	Q70CQ1		MGC20741	schizophrenia	random	0			HGNC protein-coding, random seed 20260921
TEDC2	HGNC:25849	80178	ENSG00000162062	tubulin epsilon and delta complex 2	Q7L2K0		FLJ13909|C16orf59	schizophrenia	random	0			HGNC protein-coding, random seed 20260921
GPR174	HGNC:30245	84636	ENSG00000147138	G protein-coupled receptor 174	Q9BXC1		FKSG79|LPS3	schizophrenia	random	0			HGNC protein-coding, random seed 20260921
RPA1	HGNC:10289	6117	ENSG00000132383	replication protein A1	P27694		REPA1|RPA70|HSSB|RF-A|RP-A	schizophrenia	random	0			HGNC protein-coding, random seed 20260921
MED12L	HGNC:16050	116931	ENSG00000144893	mediator complex subunit 12L	Q86YW9		KIAA1635|TNRC11L|TRALPUSH|TRALP	schizophrenia	random	0			HGNC protein-coding, random seed 20260921
SLITRK1	HGNC:20297	114798	ENSG00000178235	SLIT and NTRK like family member 1	Q96PX8		KIAA1910|LRRC12	schizophrenia	random	0			HGNC protein-coding, random seed 20260921
TTLL12	HGNC:28974	23170	ENSG00000100304	tubulin tyrosine ligase like 12	Q14166		KIAA0153	schizophrenia	random	0			HGNC protein-coding, random seed 20260921
ZNF575	HGNC:27606	284346	ENSG00000176472	zinc finger protein 575	Q86XF7		FLJ32567	schizophrenia	random	0			HGNC protein-coding, random seed 20260921
TIRAP	HGNC:17192	114609	ENSG00000150455	TIR domain containing adaptor protein	P58753		Mal|wyatt	schizophrenia	random	0			HGNC protein-coding, random seed 20260921
DEFB107A	HGNC:18086	245910	ENSG00000186572	defensin beta 107A	Q8IZN7		DEFB-7|DEFB107	schizophrenia	random	0			HGNC protein-coding, random seed 20260921
ASIC5	HGNC:17537	51802	ENSG00000256394	acid sensing ion channel subunit family member 5	Q9NY37		INAC|HINAC|ACCN5	schizophrenia	random	0			HGNC protein-coding, random seed 20260921
SALL1	HGNC:10524	6299	ENSG00000103449	spalt like transcription factor 1	Q9NSC2		Hsal1|ZNF794|TBS	schizophrenia	random	0			HGNC protein-coding, random seed 20260921
C1orf146	HGNC:24032	388649	ENSG00000203910	chromosome 1 open reading frame 146	Q5VVC0		SPO16|SCRE	schizophrenia	random	0			HGNC protein-coding, random seed 20260921
LIPN	HGNC:23452	643418	ENSG00000204020	lipase family member N	Q5VXI9		bA186O14.3|LIPL4	schizophrenia	random	0			HGNC protein-coding, random seed 20260921
ZNF829	HGNC:34032	374899	ENSG00000185869	zinc finger protein 829	Q3KNS6		DKFZp779O175	schizophrenia	random	0			HGNC protein-coding, random seed 20260921
ROR1	HGNC:10256	4919	ENSG00000185483	ROR family WNT receptor 1	Q01973		NTRKR1	schizophrenia	random	0			HGNC protein-coding, random seed 20260921
XBP1	HGNC:12801	7494	ENSG00000100219	X-box binding protein 1	P17861		XBP2	schizophrenia	random	0			HGNC protein-coding, random seed 20260921
ZNF138	HGNC:12922	7697	ENSG00000197008	zinc finger protein 138	P52744		pHZ-32	schizophrenia	random	0			HGNC protein-coding, random seed 20260921
ZZZ3	HGNC:24523	26009	ENSG00000036549	zinc finger ZZ-type containing 3	Q8IYH5		DKFZP564I052|ATAC1	schizophrenia	random	0			HGNC protein-coding, random seed 20260921
TACR3	HGNC:11528	6870	ENSG00000169836	tachykinin receptor 3	P29371		NK3R|NKR|TAC3R	schizophrenia	random	0			HGNC protein-coding, random seed 20260921
GTF3A	HGNC:4662	2971	ENSG00000122034	general transcription factor IIIA	Q92664		TFIIIA|AP2	schizophrenia	random	0			HGNC protein-coding, random seed 20260921
GALNT14	HGNC:22946	79623	ENSG00000158089	polypeptide N-acetylgalactosaminyltransferase 14	Q96FL9		GalNac-T10|FLJ12691|GalNac-T14	schizophrenia	random	0			HGNC protein-coding, random seed 20260921
FGD3	HGNC:16027	89846	ENSG00000127084	FYVE, RhoGEF and PH domain containing 3	Q5JSP0		FLJ00004|ZFYVE5	schizophrenia	random	0			HGNC protein-coding, random seed 20260921
CADPS	HGNC:1426	8618	ENSG00000163618	calcium dependent secretion activator	Q9ULU8		CAPS|KIAA1121|CAPS1|UNC-31|CADPS1	schizophrenia	random	0			HGNC protein-coding, random seed 20260921
DRP2	HGNC:3032	1821	ENSG00000102385	dystrophin related protein 2	Q13474			schizophrenia	random	0			HGNC protein-coding, random seed 20260921
TRIM9	HGNC:16288	114088	ENSG00000100505	tripartite motif containing 9	Q9C026		SPRING|RNF91	schizophrenia	random	0			HGNC protein-coding, random seed 20260921
NPTN	HGNC:17867	27020	ENSG00000156642	neuroplastin	Q9Y639		SDR1|GP55|GP65|np65|np55|SDFR1	schizophrenia	random	0			HGNC protein-coding, random seed 20260921
PSMC2	HGNC:9548	5701	ENSG00000161057	proteasome 26S subunit, ATPase 2	P35998		MSS1|S7|Nbla10058|RPT1	schizophrenia	random	0			HGNC protein-coding, random seed 20260921
PPARGC1B	HGNC:30022	133522	ENSG00000155846	PPARG coactivator 1 beta	Q86YN6		PERC|PGC1B|PPARAGCIβ	schizophrenia	random	0			HGNC protein-coding, random seed 20260921
BCL7C	HGNC:1006	9274	ENSG00000099385	BAF chromatin remodeling complex subunit BCL7C	Q8WUZ0		SMARCJ3	schizophrenia	random	0			HGNC protein-coding, random seed 20260921
GNB5	HGNC:4401	10681	ENSG00000069966	G protein subunit beta 5	O14775		GB5	schizophrenia	random	0			HGNC protein-coding, random seed 20260921
GOLGA6B	HGNC:32205	55889	ENSG00000215186	golgin A6 family member B	A6NDN3			schizophrenia	random	0			HGNC protein-coding, random seed 20260921
AURKC	HGNC:11391	6795	ENSG00000105146	aurora kinase C	Q9UQB9		AurC|ARK3|STK13	schizophrenia	random	0			HGNC protein-coding, random seed 20260921
SERPINB11	HGNC:14221	89778	ENSG00000206072	serpin family B member 11	Q96P15			schizophrenia	random	0			HGNC protein-coding, random seed 20260921
DDI1	HGNC:18961	414301	ENSG00000170967	DDI proteasomal shuttling factor 1	Q8WTU0		FLJ36017	schizophrenia	random	0			HGNC protein-coding, random seed 20260921
STRIT1	HGNC:52297	100507537	ENSG00000240045	small transmembrane regulator of ion transport 1	P0DN84		DWORF	schizophrenia	random	0			HGNC protein-coding, random seed 20260921
BCL9L	HGNC:23688	283149	ENSG00000186174	BCL9 like	Q86UU0		DLNB11|B9L|Bcl9-2	schizophrenia	random	0			HGNC protein-coding, random seed 20260921
SORD	HGNC:11184	6652	ENSG00000140263	sorbitol dehydrogenase	Q00796		SDH|XDH	schizophrenia	random	0			HGNC protein-coding, random seed 20260921
MED4	HGNC:17903	29079	ENSG00000136146	mediator complex subunit 4	Q9NPJ6		HSPC126|DRIP36|TRAP36|VDRIP	schizophrenia	random	0			HGNC protein-coding, random seed 20260921
GHR	HGNC:4263	2690	ENSG00000112964	growth hormone receptor	P10912		GHBP	schizophrenia	random	0			HGNC protein-coding, random seed 20260921
RBM48	HGNC:21785	84060	ENSG00000127993	RNA binding motif protein 48	Q5RL73		DKFZp564O0523|HSPC304|C7orf64	schizophrenia	random	0			HGNC protein-coding, random seed 20260921
DNAJC13	HGNC:30343	23317	ENSG00000138246	DnaJ heat shock protein family (Hsp40) member C13	O75165		RME8|KIAA0678	schizophrenia	random	0			HGNC protein-coding, random seed 20260921
ATP5MK	HGNC:30889	84833	ENSG00000173915	ATP synthase membrane subunit k	Q96IX5		MGC14697|bA792D24.4|DAPIT|AGP|USMG5|ATP5MD	schizophrenia	random	0			HGNC protein-coding, random seed 20260921
GATB	HGNC:8849	5188	ENSG00000059691	glutamyl-tRNA amidotransferase subunit B	O75879		PET112L|PET112	schizophrenia	random	0			HGNC protein-coding, random seed 20260921
NFKB2	HGNC:7795	4791	ENSG00000077150	nuclear factor kappa B subunit 2	Q00653		LYT-10|p52|p105|NF-kB2|p49/p100	schizophrenia	random	0			HGNC protein-coding, random seed 20260921
POU3F3	HGNC:9216	5455	ENSG00000198914	POU class 3 homeobox 3	P20264		BRN1|OTF8	schizophrenia	random	0			HGNC protein-coding, random seed 20260921
ADAMTS1	HGNC:217	9510	ENSG00000154734	ADAM metallopeptidase with thrombospondin type 1 motif 1	Q9UHI8		C3-C5|METH1|KIAA1346	schizophrenia	random	0			HGNC protein-coding, random seed 20260921
ABI3BP	HGNC:17265	25890	ENSG00000154175	ABI family member 3 binding protein	Q7Z7G0		NESHBP|DKFZP586L2024|TARSH	schizophrenia	random	0			HGNC protein-coding, random seed 20260921
DEFB130B	HGNC:39814	100133267	ENSG00000233050	defensin beta 130B	P0DP73			schizophrenia	random	0			HGNC protein-coding, random seed 20260921
SLC16A6	HGNC:10927	9120	ENSG00000108932	solute carrier family 16 member 6	O15403		MCT6|MCT7	schizophrenia	random	0			HGNC protein-coding, random seed 20260921
TUBA3E	HGNC:20765	112714	ENSG00000152086	tubulin alpha 3e	Q6PEY2			schizophrenia	random	0			HGNC protein-coding, random seed 20260921
ING3	HGNC:14587	54556	ENSG00000071243	inhibitor of growth family member 3	Q9NXR8		p47ING3|FLJ20089|Eaf4|MEAF4	schizophrenia	random	0			HGNC protein-coding, random seed 20260921
EXTL1	HGNC:3515	2134	ENSG00000158008	exostosin like glycosyltransferase 1	Q92935		EXTL|MGC70794	schizophrenia	random	0			HGNC protein-coding, random seed 20260921
PQBP1	HGNC:9330	10084	ENSG00000102103	polyglutamine binding protein 1	O60828		RENS1|MRXS8|SHS|MRX55|MRX2|MRXS3	schizophrenia	random	0			HGNC protein-coding, random seed 20260921
DOHH	HGNC:28662	83475	ENSG00000129932	deoxyhypusine hydroxylase	Q9BU89		MGC4293|HLRC1	schizophrenia	random	0			HGNC protein-coding, random seed 20260921
GADL1	HGNC:27949	339896	ENSG00000144644	GAD like acidic amino acid decarboxylase 1	Q6ZQY3			schizophrenia	random	0			HGNC protein-coding, random seed 20260921
DBF4	HGNC:17364	10926	ENSG00000006634	DBF4-CDC7 kinase regulatory subunit	Q9UBU7		ASK|chif|ZDBF1|DBF4A	schizophrenia	random	0			HGNC protein-coding, random seed 20260921
OR52R1	HGNC:15235	119695	ENSG00000279270	olfactory receptor family 52 subfamily R member 1	Q8NGF1			schizophrenia	random	0			HGNC protein-coding, random seed 20260921
EXTL3	HGNC:3518	2137	ENSG00000012232	exostosin like glycosyltransferase 3	O43909		botv|REGR	schizophrenia	random	0			HGNC protein-coding, random seed 20260921
TNNI3K	HGNC:19661	51086	ENSG00000116783	TNNI3 interacting kinase	Q59H18		CARK	schizophrenia	random	0			HGNC protein-coding, random seed 20260921
PPM1K	HGNC:25415	152926	ENSG00000163644	protein phosphatase, Mg2+/Mn2+ dependent 1K	Q8N3J5		DKFZp761G058|PP2Ckappa|hPTMP|PP2Cm|BDP	schizophrenia	random	0			HGNC protein-coding, random seed 20260921
LILRB1	HGNC:6605	10859	ENSG00000104972	leukocyte immunoglobulin like receptor B1	Q8NHL6		LIR-1|ILT2|MIR-7|CD85|LIR1|CD85j|PIRB|PIR-B	schizophrenia	random	0			HGNC protein-coding, random seed 20260921
PPIL6	HGNC:21557	285755	ENSG00000185250	peptidylprolyl isomerase like 6	Q8IXY8		bA425D10.6|MGC41939|dJ919F19.1|RSPH12	schizophrenia	random	0			HGNC protein-coding, random seed 20260921
LMF1	HGNC:14154	64788	ENSG00000103227	lipase maturation factor 1	Q96S06		FLJ12681|JFP11|FLJ22302|TMEM112A|C16orf26|TMEM112	schizophrenia	random	0			HGNC protein-coding, random seed 20260921
EPC1	HGNC:19876	80314	ENSG00000120616	enhancer of polycomb 1	Q9H2F5		Epl1	schizophrenia	random	0			HGNC protein-coding, random seed 20260921
ANGPTL3	HGNC:491	27329	ENSG00000132855	angiopoietin like 3	Q9Y5C1		ANGPT5	schizophrenia	random	0			HGNC protein-coding, random seed 20260921
GAPVD1	HGNC:23375	26130	ENSG00000165219	GTPase activating protein and VPS9 domains 1	Q14C86		DKFZP434C212|KIAA1521	schizophrenia	random	0			HGNC protein-coding, random seed 20260921
IDH1	HGNC:5382	3417	ENSG00000138413	isocitrate dehydrogenase (NADP(+)) 1	O75874			schizophrenia	random	0			HGNC protein-coding, random seed 20260921
ADGRF5	HGNC:19030	221395	ENSG00000069122	adhesion G protein-coupled receptor F5	Q8IZF2		DKFZp564O1923|KIAA0758|GPR116	schizophrenia	random	0			HGNC protein-coding, random seed 20260921
ZNF708	HGNC:12945	7562	ENSG00000182141	zinc finger protein 708	P17019		KOX8|ZNF15|ZNF15L1	schizophrenia	random	0			HGNC protein-coding, random seed 20260921
ESD	HGNC:3465	2098	ENSG00000139684	esterase D	P10768			schizophrenia	random	0			HGNC protein-coding, random seed 20260921
OR7C2	HGNC:8374	26658	ENSG00000127529	olfactory receptor family 7 subfamily C member 2	O60412		OR19-18|OR7C3	schizophrenia	random	0			HGNC protein-coding, random seed 20260921
CST9L	HGNC:16233	128821	ENSG00000101435	cystatin 9 like	Q9H4G1		bA218C14.1|CTES7B	schizophrenia	random	0			HGNC protein-coding, random seed 20260921
TSC2	HGNC:12363	7249	ENSG00000103197	TSC complex subunit 2	P49815		tuberin|LAM|PPP1R160|TSC4	schizophrenia	random	0			HGNC protein-coding, random seed 20260921
NLRC5	HGNC:29933	84166	ENSG00000140853	NLR family CARD domain containing 5	Q86WI3		NOD27|CLR16.1|FLJ21709	schizophrenia	random	0			HGNC protein-coding, random seed 20260921
MAGEA12	HGNC:6799	4111	ENSG00000213401	MAGE family member A12	P43365		CT1.12|MAGE12	schizophrenia	random	0			HGNC protein-coding, random seed 20260921
SLC16A12	HGNC:23094	387700	ENSG00000152779	solute carrier family 16 member 12	Q6ZSM3		MCT12|CRT2	schizophrenia	random	0			HGNC protein-coding, random seed 20260921
SOD2	HGNC:11180	6648	ENSG00000291237	superoxide dismutase 2	P04179		GC1|IPOB|MnSOD|GClnc1|lncRNA-GC1	schizophrenia	random	0			HGNC protein-coding, random seed 20260921
ZC3H11A	HGNC:29093	9877	ENSG00000058673	zinc finger CCCH-type containing 11A	O75152		KIAA0663|ZC3HDC11A	schizophrenia	random	0			HGNC protein-coding, random seed 20260921
TYMP	HGNC:3148	1890	ENSG00000025708	thymidine phosphorylase	P19971		MNGIE|ECGF1	schizophrenia	random	0			HGNC protein-coding, random seed 20260921
LHX3	HGNC:6595	8022	ENSG00000107187	LIM homeobox 3	Q9UBR4			schizophrenia	random	0			HGNC protein-coding, random seed 20260921
CCSAP	HGNC:29578	126731	ENSG00000154429	centriole, cilia and spindle associated protein	Q6IQ19		FLJ41471|CSAP|C1orf96	schizophrenia	random	0			HGNC protein-coding, random seed 20260921
H2AL3	HGNC:53960	115482686	ENSG00000229674	H2A.L variant histone 3	A0A3B3IU63		H2A.L.3|H2AL1RP	schizophrenia	random	0			HGNC protein-coding, random seed 20260921
CROCC	HGNC:21299	9696	ENSG00000058453	ciliary rootlet coiled-coil, rootletin	Q5TZA2		rootletin|ROLT|CROCC1	schizophrenia	random	0			HGNC protein-coding, random seed 20260921
SGK2	HGNC:13900	10110	ENSG00000101049	serum/glucocorticoid regulated kinase 2	Q9HBY8			schizophrenia	random	0			HGNC protein-coding, random seed 20260921
ZNF596	HGNC:27268	169270	ENSG00000172748	zinc finger protein 596	Q8TC21			schizophrenia	random	0			HGNC protein-coding, random seed 20260921
RAB22A	HGNC:9764	57403	ENSG00000124209	RAB22A, member RAS oncogene family	Q9UL26			schizophrenia	random	0			HGNC protein-coding, random seed 20260921
ST7	HGNC:11351	7982	ENSG00000004866	suppression of tumorigenicity 7	Q9NRC1		TSG7|SEN4|ETS7q|HELG|RAY1|FAM4A|FAM4A1	schizophrenia	random	0			HGNC protein-coding, random seed 20260921
DLK1	HGNC:2907	8788	ENSG00000185559	delta like non-canonical Notch ligand 1	P80370		FA1|pG2|Pref-1|ZOG|Delta1	schizophrenia	random	0			HGNC protein-coding, random seed 20260921
WDR88	HGNC:26999	126248	ENSG00000166359	WD repeat domain 88	Q6ZMY6		PQWD	schizophrenia	random	0			HGNC protein-coding, random seed 20260921
MAST1	HGNC:19034	22983	ENSG00000105613	microtubule associated serine/threonine kinase 1	Q9Y2H9		SAST|KIAA0973	schizophrenia	random	0			HGNC protein-coding, random seed 20260921
VIPAS39	HGNC:20347	63894	ENSG00000151445	VPS33B interacting protein, apical-basolateral polarity regulator, spe-39 homolog	Q9H9C1		VIPAR|VPS16B|SPE-39|SPE39|hSPE-39|C14orf133	schizophrenia	random	0			HGNC protein-coding, random seed 20260921
MCTP2	HGNC:25636	55784	ENSG00000140563	multiple C2 and transmembrane domain containing 2	Q6DN12		FLJ11175|FLJ33303	schizophrenia	random	0			HGNC protein-coding, random seed 20260921
GLYCTK	HGNC:24247	132158	ENSG00000168237	glycerate kinase	Q8IVS8		HBEBP4|HBEBP2	schizophrenia	random	0			HGNC protein-coding, random seed 20260921
CAPZA1	HGNC:1488	829	ENSG00000116489	capping actin protein of muscle Z-line subunit alpha 1	P52907		CAPPA1	schizophrenia	random	0			HGNC protein-coding, random seed 20260921
LBX1	HGNC:16960	10660	ENSG00000138136	ladybird homeobox 1	P52954		LBX1H|HPX6	schizophrenia	random	0			HGNC protein-coding, random seed 20260921
C17orf107	HGNC:37238	100130311	ENSG00000205710	chromosome 17 open reading frame 107	Q6ZR85			schizophrenia	random	0			HGNC protein-coding, random seed 20260921
SEMA4A	HGNC:10729	64218	ENSG00000196189	semaphorin 4A	Q9H3S1		SemB|FLJ12287|CORD10|SEMAB	schizophrenia	random	0			HGNC protein-coding, random seed 20260921
FEZ2	HGNC:3660	9637	ENSG00000171055	fasciculation and elongation protein zeta 2	Q9UHY8			schizophrenia	random	0			HGNC protein-coding, random seed 20260921
THUMPD3	HGNC:24493	25917	ENSG00000134077	THUMP domain 3 tRNA guanosine methyltransferase	Q9BV44		DKFZP434F091	schizophrenia	random	0			HGNC protein-coding, random seed 20260921
MCOLN1	HGNC:13356	57192	ENSG00000090674	mucolipin TRP cation channel 1	Q9GZU1		TRPML1|ML4|MLIV|MST080|MSTP080|TRPM-L1	schizophrenia	random	0			HGNC protein-coding, random seed 20260921
SPMIP4	HGNC:21722	136895	ENSG00000153790	sperm microtubule inner protein 4	Q8N865		C7orf31	schizophrenia	random	0			HGNC protein-coding, random seed 20260921
NOC3L	HGNC:24034	64318	ENSG00000173145	NOC3 like DNA replication regulator	Q8WTT2		AD24|FLJ12820|FAD24|C10orf117	schizophrenia	random	0			HGNC protein-coding, random seed 20260921
COL27A1	HGNC:22986	85301	ENSG00000196739	collagen type XXVII alpha 1 chain	Q8IZC6		KIAA1870|MGC11337|FLJ11895	schizophrenia	random	0			HGNC protein-coding, random seed 20260921
ZXDB	HGNC:13199	158586	ENSG00000198455	zinc finger X-linked duplicated B	P98169		ZNF905	schizophrenia	random	0			HGNC protein-coding, random seed 20260921
C13orf46	HGNC:53786	100507747	ENSG00000283199	chromosome 13 open reading frame 46	A0A1B0GUA9			schizophrenia	random	0			HGNC protein-coding, random seed 20260921
CTNND2	HGNC:2516	1501	ENSG00000169862	catenin delta 2	Q9UQB3		NPRAP|GT24	schizophrenia	random	0			HGNC protein-coding, random seed 20260921
BRMS1L	HGNC:20512	84312	ENSG00000100916	BRMS1 like transcriptional repressor	Q5PSV4		MGC11296|FLJ39177|p40|BRMS1	schizophrenia	random	0			HGNC protein-coding, random seed 20260921
DPP9	HGNC:18648	91039	ENSG00000142002	dipeptidyl peptidase 9	Q86TI2			schizophrenia	random	0			HGNC protein-coding, random seed 20260921
USP43	HGNC:20072	124739	ENSG00000154914	ubiquitin specific peptidase 43	Q70EL4		FLJ30626	schizophrenia	random	0			HGNC protein-coding, random seed 20260921
TXN2	HGNC:17772	25828	ENSG00000100348	thioredoxin 2	Q99757		MT-TRX	schizophrenia	random	0			HGNC protein-coding, random seed 20260921
ITM2B	HGNC:6174	9445	ENSG00000136156	integral membrane protein 2B	Q9Y287		BRI|E25B|E3-16|BRICD2B|BRI2	schizophrenia	random	0			HGNC protein-coding, random seed 20260921
HENMT1	HGNC:26400	113802	ENSG00000162639	HEN methyltransferase 1	Q5T8I9		FLJ30525|HEN1|C1orf59	schizophrenia	random	0			HGNC protein-coding, random seed 20260921
LRCH3	HGNC:28637	84859	ENSG00000186001	leucine rich repeats and calponin homology domain containing 3	Q96II8		MGC4126	schizophrenia	random	0			HGNC protein-coding, random seed 20260921
SPANXN4	HGNC:33177	441525	ENSG00000189326	SPANX family member N4	Q5MJ08		SPANX-N4|CT11.9	schizophrenia	random	0			HGNC protein-coding, random seed 20260921
C10orf105	HGNC:20304	414152	ENSG00000214688	chromosome 10 open reading frame 105	Q8TEF2		FLJ00245	schizophrenia	random	0			HGNC protein-coding, random seed 20260921
POM121L12	HGNC:25369	285877	ENSG00000221900	POM121 transmembrane nucleoporin like 12	Q8N7R1		DKFZp564N2472	schizophrenia	random	0			HGNC protein-coding, random seed 20260921
MRGPRD	HGNC:29626	116512	ENSG00000172938	MAS related GPR family member D	Q8TDS7		mrgD	schizophrenia	random	0			HGNC protein-coding, random seed 20260921
MYOT	HGNC:12399	9499	ENSG00000120729	myotilin	Q9UBF9		TTID|LGMD1A|LGMD1	schizophrenia	random	0			HGNC protein-coding, random seed 20260921
SINHCAF	HGNC:30702	58516	ENSG00000139146	SIN3-HDAC complex associated factor	Q9NP50		TERA|C12orf14|FAM60A	schizophrenia	random	0			HGNC protein-coding, random seed 20260921
DPYSL2	HGNC:3014	1808	ENSG00000092964	dihydropyrimidinase like 2	Q16555		DRP-2|DHPRP2|CRMP2|DRP2	schizophrenia	random	0			HGNC protein-coding, random seed 20260921
AADACL4	HGNC:32038	343066	ENSG00000204518	arylacetamide deacetylase like 4	Q5VUY2		OTTHUMG00000001889	schizophrenia	random	0			HGNC protein-coding, random seed 20260921
KIFC3	HGNC:6326	3801	ENSG00000140859	kinesin family member C3	Q9BVG8			schizophrenia	random	0			HGNC protein-coding, random seed 20260921
APOF	HGNC:615	319	ENSG00000175336	apolipoprotein F	Q13790			schizophrenia	random	0			HGNC protein-coding, random seed 20260921
PLIN5	HGNC:33196	440503	ENSG00000214456	perilipin 5	Q00G26		LSDP5|LSDA5|OXPAT|MLDP	schizophrenia	random	0			HGNC protein-coding, random seed 20260921
CABP5	HGNC:13714	56344	ENSG00000105507	calcium binding protein 5	Q9NP86		CaBP3|CABP3	schizophrenia	random	0			HGNC protein-coding, random seed 20260921
CAPZA2	HGNC:1490	830	ENSG00000198898	capping actin protein of muscle Z-line subunit alpha 2	P47755		CAPZ|CAPPA2	schizophrenia	random	0			HGNC protein-coding, random seed 20260921
SHROOM4	HGNC:29215	57477	ENSG00000158352	shroom family member 4	Q9ULL8		KIAA1202|Shrm4|SHAP	schizophrenia	random	0			HGNC protein-coding, random seed 20260921
GPR150	HGNC:23628	285601	ENSG00000178015	G protein-coupled receptor 150	Q8NGU9		PGR11	schizophrenia	random	0			HGNC protein-coding, random seed 20260921
LRRC71	HGNC:26556	149499	ENSG00000160838	leucine rich repeat containing 71	Q8N4P6		FLJ32884|C1orf92	schizophrenia	random	0			HGNC protein-coding, random seed 20260921
ZDHHC11B	HGNC:32962	653082	ENSG00000206077	zDHHC palmitoyltransferase 11B (putative)	P0C7U3			schizophrenia	random	0			HGNC protein-coding, random seed 20260921
SEC23IP	HGNC:17018	11196	ENSG00000107651	SEC23 interacting protein	Q9Y6Y8		p125|iPLA1beta|iPLA1β|p125A	schizophrenia	random	0			HGNC protein-coding, random seed 20260921
NAIF1	HGNC:25446	203245	ENSG00000171169	nuclear apoptosis inducing factor 1	Q69YI7		DKFZp762G199|bA379C10.2|C9orf90	schizophrenia	random	0			HGNC protein-coding, random seed 20260921
PRDM7	HGNC:9351	11105	ENSG00000126856	PR/SET domain 7	Q9NQW5		ZNF910	schizophrenia	random	0			HGNC protein-coding, random seed 20260921
GCGR	HGNC:4192	2642	ENSG00000215644	glucagon receptor	P47871		GGR	schizophrenia	random	0			HGNC protein-coding, random seed 20260921
