symbol	hgnc_id	entrez_id	ensembl_gene_id	gene_name	uniprot_ids	protein_name_uniprot	alias_symbols	disease	category	label	evidence	note	source
SLC4A7	HGNC:11033	9497	ENSG00000033867	solute carrier family 4 member 7	Q9Y6M7		NBC3|SBC2|SLC4A6	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC11A1	HGNC:10907	6556	ENSG00000018280	solute carrier family 11 member 1	P49279		LSH|NRAMP|NRAMP1	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC5A3	HGNC:11038	6526	ENSG00000198743	solute carrier family 5 member 3	P53794		SMIT|SMIT1	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC9A4	HGNC:11077	389015	ENSG00000180251	solute carrier family 9 member A4	Q6AI14		NHE4	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC67A2	HGNC:28158	84804	ENSG00000135953	solute carrier family 67 member 2	Q8NBP5		MGC11332|MFSD9	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC67A1	HGNC:10964	5002	ENSG00000110628	solute carrier family 67 member 1	Q96BI1		BWR1A|TSSC5|ITM|IMPT1|ORCTL2|BWSCR1A|SLC22A18|SLC22A1L	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC2A12	HGNC:18067	154091	ENSG00000146411	solute carrier family 2 member 12	Q8TD20		GLUT12|GLUT8	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC44A2	HGNC:17292	57153	ENSG00000129353	solute carrier family 44 member 2 (CTL2 blood group)	Q8IWA5		HNA-3|CTL2	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC25A43	HGNC:30557	203427	ENSG00000077713	solute carrier family 25 member 43	Q8WUT9			cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC35F2	HGNC:23615	54733	ENSG00000110660	solute carrier family 35 member F2	Q8IXU6		FLJ13018	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC7A5	HGNC:11063	8140	ENSG00000103257	solute carrier family 7 member 5	Q01650		LAT1|E16|D16S469E|MPE16|CD98	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC25A24	HGNC:20662	29957	ENSG00000085491	solute carrier family 25 member 24	Q6NUK1		DKFZp586G0123|APC1|SCAMC1|SCAMC-1	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC22A14	HGNC:8495	9389	ENSG00000144671	solute carrier family 22 member 14	Q9Y267		OCTL2|ORCTL4	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC22A5	HGNC:10969	6584	ENSG00000197375	solute carrier family 22 member 5	O76082		OCTN2|SCD|CDSP	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC28A2	HGNC:11002	9153	ENSG00000137860	solute carrier family 28 member 2	O43868		CNT2|SPNT1|HCNT2|HsT17153	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC30A8	HGNC:20303	169026	ENSG00000164756	solute carrier family 30 member 8	Q8IWU4		ZnT-8|ZNT8	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC26A4	HGNC:8818	5172	ENSG00000091137	solute carrier family 26 member 4	O43511		PDS|DFNB4	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC35G1	HGNC:26607	159371	ENSG00000176273	solute carrier family 35 member G1	Q2M3R5		FLJ33990|C10orf60|POST|TMEM20	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC22A3	HGNC:10967	6581	ENSG00000146477	solute carrier family 22 member 3	O75751		OCT3|EMT	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC30A9	HGNC:1329	10463	ENSG00000014824	solute carrier family 30 member 9	Q6PML9		HUEL|ZNT9|GAC63|C4orf1	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC17A3	HGNC:10931	10786	ENSG00000124564	solute carrier family 17 member 3	O00476		NPT4	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC35G5	HGNC:15546	83650	ENSG00000177710	solute carrier family 35 member G5	Q96KT7		AMAC|AMAC1L2	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLCO2B1	HGNC:10962	11309	ENSG00000137491	solute carrier organic anion transporter family member 2B1	O94956		OATP-B|OATP2B1|SLC21A9	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC25A12	HGNC:10982	8604	ENSG00000115840	solute carrier family 25 member 12	O75746		Aralar|aralar1|AGC1	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC25A3	HGNC:10989	5250	ENSG00000075415	solute carrier family 25 member 3	Q00325		PiC|PTP|PHC	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC35F5	HGNC:23617	80255	ENSG00000115084	solute carrier family 35 member F5	Q8WV83		FLJ22004	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC12A4	HGNC:10913	6560	ENSG00000124067	solute carrier family 12 member 4	Q9UP95		KCC1	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC35D1	HGNC:20800	23169	ENSG00000116704	solute carrier family 35 member D1	Q9NTN3		UGTREL7|KIAA0260	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC22A7	HGNC:10971	10864	ENSG00000137204	solute carrier family 22 member 7	Q9Y694		NLT|OAT2	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC6A4	HGNC:11050	6532	ENSG00000108576	solute carrier family 6 member 4	P31645		5-HTT|SERT1|HTT|OCD1	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC22A12	HGNC:17989	116085	ENSG00000197891	solute carrier family 22 member 12	Q96S37		OAT4L|RST|URAT1|hURAT1|UAT	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC39A3	HGNC:17128	29985	ENSG00000141873	solute carrier family 39 member 3	Q9BRY0		ZIP3	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC6A13	HGNC:11046	6540	ENSG00000010379	solute carrier family 6 member 13	Q9NSD5		GAT2	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC7A1	HGNC:11057	6541	ENSG00000139514	solute carrier family 7 member 1	P30825		CAT-1|HCAT1|REC1L|ERR|ATRC1	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC15A1	HGNC:10920	6564	ENSG00000088386	solute carrier family 15 member 1	P46059		PEPT1|HPECT1|HPEPT1	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLCO6A1	HGNC:23613	133482	ENSG00000205359	solute carrier organic anion transporter family member 6A1	Q86UG4		OATP6A1|OATPY|MGC26949|CT48	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC13A5	HGNC:23089	284111	ENSG00000141485	solute carrier family 13 member 5	Q86YT5		NACT|INDY|mINDY	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC38A6	HGNC:19863	145389	ENSG00000139974	solute carrier family 38 member 6	Q8IZM9		NAT-1|SNAT6	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC66A2	HGNC:26188	80148	ENSG00000122490	solute carrier family 66 member 2	Q8N2U9		FLJ22378|PQLC1	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC39A13	HGNC:20859	91252	ENSG00000165915	solute carrier family 39 member 13	Q96H72		FLJ25785|LZT-Hs9|ZIP13|ZIP-13	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC39A6	HGNC:18607	25800	ENSG00000141424	solute carrier family 39 member 6	Q13433		LIV-1|ZIP6	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC2A4RG	HGNC:15930	56731	ENSG00000125520	SLC2A4 regulator	Q9NR83		GLUT4EF|GEF|HDBP1|Si-1-2|Si-1-2-19	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC5A5	HGNC:11040	6528	ENSG00000105641	solute carrier family 5 member 5	Q92911		NIS	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC25A30	HGNC:27371	253512	ENSG00000174032	solute carrier family 25 member 30	Q5SVS4			cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC18B1	HGNC:21573	116843	ENSG00000146409	solute carrier family 18 member B1	Q6NT16		dJ55C23.6|C6orf192	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC26A9	HGNC:14469	115019	ENSG00000174502	solute carrier family 26 member 9	Q7LBE3			cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC5A2	HGNC:11037	6524	ENSG00000140675	solute carrier family 5 member 2	P31639		SGLT2	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC17A8	HGNC:20151	246213	ENSG00000179520	solute carrier family 17 member 8	Q8NDX2		VGLUT3|DFNA25	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC30A2	HGNC:11013	7780	ENSG00000158014	solute carrier family 30 member 2	Q9BRI3		ZNT2	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC45A3	HGNC:8642	85414	ENSG00000158715	solute carrier family 45 member 3	Q96JT2		IPCA-6|prostein|IPCA-2|IPCA-8|PCANAP6|PCANAP2|PCANAP8	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC2A14	HGNC:18301	144195	ENSG00000173262	solute carrier family 2 member 14	Q8TDB8		GLUT14|SLC2A3P3	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC35A5	HGNC:20792	55032	ENSG00000138459	solute carrier family 35 member A5	Q9BS91		FLJ20730	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC7A6	HGNC:11064	9057	ENSG00000103064	solute carrier family 7 member 6	Q92536		y+LAT-2|KIAA0245|LAT3|LAT-2	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC38A10	HGNC:28237	124565	ENSG00000157637	solute carrier family 38 member 10	Q9HBR0		MGC15523|PP1744|SNAT10	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC30A6	HGNC:19305	55676	ENSG00000152683	solute carrier family 30 member 6	Q6NXT4		FLJ31101|ZNT6	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC49A4	HGNC:16628	84925	ENSG00000138463	solute carrier family 49 member 4	Q96SL1		FLJ14784|RCC4|DIRC2	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC25A53	HGNC:31894	401612	ENSG00000269743	solute carrier family 25 member 53	Q5H9E4		MCART6	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC52A3	HGNC:16187	113278	ENSG00000101276	solute carrier family 52 member 3	Q9NQ40		bA371L19.1|hRFT2|RFVT3|RFT2|C20orf54	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC30A3	HGNC:11014	7781	ENSG00000115194	solute carrier family 30 member 3	Q99726		ZNT3	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
SLC25A28	HGNC:23472	81894	ENSG00000155287	solute carrier family 25 member 28	Q96A46		MRS3/4|MRS4L	cystinuria	random	0		SLC decoy	SLC decoy, seed 20260921
